Filename,SNR,SN_Name,Age_(days),Age_Unc_(days),redshift,Dm15,Subtype,dm15,bootstrap_age,snid_std_dev,delta_age,delta_age_unc,MJD
sn2006X-20060222.41-fast.flm,178.41,2006X,2.298050139280688,0.7958615200955034,0.0052,1.18,HV,1.18,3.025,2.6918,0.7269498607193121,2.80698820787846,53788.41
sn1999ac-19990310.53-fast.flm,202.58,1999ac,-2.9420505200605884,0.6934125804853887,0.0095,1.23,91T,1.23,-0.4,1.3217,2.5420505200605885,1.4925521420625163,51247.53
sn2001cp-20010721.21-fast.flm,18.88,2001cp,22.310250391234028,0.0978090766823161,0.0224,0.88,N,0.88,18.6,0.5925,-3.710250391234027,0.6005188302471849,52111.21
sn1998aq-19981124.54-fast.flm,4.73,1998aq,209.5228608427172,0.3984460603645781,0.0039,1.11,N,1.11,234.525,17.9495,25.002139157282812,17.95392184212185,51141.54
sn1995ac-19950927.31-fast.flm,36.8,1995ac,-5.514810934375534,0.4762358319839984,0.0499,0.77,,0.77,,,,,49987.31
sn1999by-19990506.22-fast.flm,238.83,1999by,-4.969068050285298,0.4989024146876871,0.0022,1.97,91bg,1.97,0.2,1.7945,5.169068050285298,1.862561104871785,51304.22
sn2007kg-20071006.39-fast.flm,4.87,2007kg,,,0.006,,,,,,,,54379.39
sn1998bu-19980623.17-fast.flm,206.04,1998bu,34.37032605444328,0.4985541928407618,0.0029,1.03,N,1.03,36.55,0.8829,2.179673945556715,1.0139372235001058,50987.17
sn2005bc-20050404.46-fast.flm,61.46,2005bc,-4.979745084478681,0.3952178638474459,0.0121,1.32,N,1.32,-3.7,0.7946,1.279745084478681,0.8874606018884096,53464.46
sn2001fe-20011116.51-fast.flm,142.86,2001fe,0.3059009275754368,0.0986777185711466,0.0134,1.0,N,1.0,0.25,0.716,-0.0559009275754368,0.7227677996026154,52229.51
sn2006oa-20061125.08-fast.flm,24.35,2006oa,-1.9999999999956068,0.0943396226415094,0.06,0.89,,0.89,-5.3,1.0299,-3.3000000000043928,1.0342117647755429,54064.08
sn1997bq-19970531.18-fast.flm,5.61,1997bq,40.89963340929241,0.4953928465272961,0.0093,1.14,HV,1.14,32.7,3.0762,-8.19963340929241,3.115833839021333,50599.18
sn2002cd-20020413.48-fast.flm,54.16,2002cd,-5.661124307199018,0.3958828186856691,0.0104,0.84,HV,0.84,-4.2,1.9815,1.461124307199018,2.0206596586586545,52377.48
sn2001bp-20010524.39-mmt.flm,31.59,2001bp,,,0.0949,,,,6.9,0.9291,,,52053.39
sn2001V-20010326.24-fast.flm,88.31,2001V,21.1210718155798,0.3940498473056842,0.0151,0.82,91T,0.82,19.9,0.9623,-1.2210718155798013,1.0398541109990542,51994.24
sn2000bk-20000425.20-fast.flm,27.82,2000bk,11.897795982052944,0.4876145894285156,0.0254,1.46,,1.46,13.35,2.0625,1.4522040179470554,2.1193570340609296,51659.2
sn2007au-20070321.14-fast.flm,41.37,2007au,-3.7843137254907666,0.392156862745098,0.02,1.69,N,1.69,-1.1,0.5889,2.6843137254907665,0.7075240031250372,54180.14
sn2007le-20071108.16-fast.flm,65.07,2007le,13.369090186736596,0.4966229638458482,0.0068,1.01,HV,1.01,12.2,0.3615,-1.1690901867365966,0.6142610342672198,54412.16
sn1998ef-19981023.37-fast.flm,121.65,1998ef,-4.451213520682751,0.2947823523631718,0.0177,1.27,HV,1.27,-3.2,1.1385,1.251213520682751,1.1760437429214805,51109.37
sn2001N-20010122.46-fast.flm,37.28,2001N,0.646425073453689,0.0,0.021,,HV,,-1.7,0.895,-2.346425073453689,0.895,51931.46
sn2001cj-20010619.26-mmt.flm,36.29,2001cj,13.630150361256714,0.4881859011911736,0.0242,0.96,,0.96,12.65,0.7054,-0.9801503612567136,0.8578546695809485,52079.26
sn2002hu-20021113.25-fast.flm,24.71,2002hu,-0.7229612492770386,0.0963948332369385,0.0374,1.05,91T,1.05,-1.05,0.9995,-0.3270387507229614,1.004137547288606,52591.25
sn1999aa-19990215.28-fast.flm,117.39,1999aa,-8.004731861201321,0.887223974763407,0.0144,0.78,91T,0.78,-8.35,0.7286,-0.3452681387986782,1.148052412303105,51224.28
sn2000dp-20001004.40-fast.flm,47.19,2000dp,,,0.0345,,,,-0.5,0.6554,,,51821.4
sn1998es-19981118.28-fast.flm,177.93,1998es,-7.342172966552795,0.8905600633287157,0.0106,0.85,91T,0.85,-7.25,0.8645,0.0921729665527948,1.241151673405006,51135.28
sn2002cr-20020515.28-fast.flm,186.83,2002cr,0.6736675252628205,0.4953437685753913,0.0094,1.19,N,1.19,-0.9,0.7208,-1.5736675252628205,0.874595957609267,52409.28
sn2007fb-20070908.28-fast.flm,11.43,2007fb,63.43811394892116,0.2946954813359528,0.018,,N,,65.15,3.3069,1.7118860510788425,3.320004975405885,54351.28
sn2006oq-20061121.53-fast.flm,53.91,2006oq,,,0.0211,,,,15.2,0.9524,,,54060.53
sn2006H-20060201.11-fast.flm,25.72,2006H,14.309664694282088,0.3944773175542406,0.014,1.83,91bg,1.83,26.35,1.1164,12.040335305717914,1.1840444730096875,53767.11
snf20080522-011-20080609.26-fast.flm,42.44,snf20080522-011,9.210906638409238,0.1926967915984198,0.0379,,N,,8.2,0.3911,-1.010906638409239,0.4359945681913077,54626.26
sn1995ak-19951123.38-fast.flm,27.16,1995ak,22.2743717610236,0.977803852547179,0.0227,1.25,,1.25,23.45,1.8986,1.175628238976401,2.135598823294325,50044.38
sn1994ae-19941202.53-fast.flm,168.51,1994ae,3.0170267848240924,0.7965747286667331,0.0043,0.96,N,0.96,2.75,1.0508,-0.2670267848240923,1.318602266929069,49688.53
sn2003du-20030528.29-fast.flm,110.71,2003du,21.055246422895795,0.9936406995230525,0.0064,1.07,N,1.07,17.6,0.9853,-3.4552464228957938,1.399334816885745,52787.29
sn1998es-19981219.08-fast.flm,107.15,1998es,23.134771422921688,0.8905600633287157,0.0106,0.85,91T,0.85,19.2,1.291,-3.934771422921688,1.5683680136996054,51166.08
sn2002cu-20020513.46-fast.flm,14.5,2002cu,-8.251857645680806,0.3910833007430583,0.0228,1.35,HV,1.35,1.7,1.1418,9.951857645680803,1.2069189650179857,52407.46
sn2007hj-20070903.28-fast.flm,87.28,2007hj,-2.5830622103939853,0.1971803214039239,0.0143,1.95,N,1.95,-1.95,1.0586,0.6330622103939854,1.0768073361325854,54346.28
sn1997bq-19970606.18-fast.flm,31.6,1997bq,46.84434756761997,0.4953928465272961,0.0093,1.14,HV,1.14,44.7,0.8729,-2.144347567619967,1.003677479268324,50605.18
sn2006ac-20060226.34-fast.flm,36.42,2006ac,10.9905153026283,0.1955607705094358,0.0227,1.2,HV,1.2,11.1,0.2779,0.1094846973717,0.3398123378605376,53792.34
sn2002dj-20020712.17-fast.flm,61.82,2002dj,16.417318933914306,0.1981571386109184,0.0093,1.19,HV,1.19,14.1,0.9662,-2.317318933914306,0.9863106465928808,52467.17
sn2002do-20020706.20-fast.flm,5.79,2002do,18.50575844078712,0.8859139679102274,0.0159,1.56,N,1.56,24.8,1.1428,6.294241559212882,1.4459721292398562,52461.2
sn2003iu-20031101.23-fast.flm,24.4,2003iu,,,0.0414,,,,17.75,0.75,,,52944.23
sn1999aa-19990217.26-fast.flm,89.62,1999aa,-6.052839116718669,0.887223974763407,0.0144,0.78,91T,0.78,-6.4,0.8717,-0.3471608832813313,1.2437955102809215,51226.26
sn2006al-20060225.32-fast.flm,21.8,2006al,3.389830508477029,0.280925180260324,0.0679,1.35,N,1.35,2.4,0.5897,-0.9898305084770288,0.6531960248687185,53791.32
sn2001V-20010426.33-mmt.flm,94.14,2001V,51.74859619741783,0.3940498473056842,0.0151,0.82,91T,0.82,45.85,2.1233,-5.898596197417831,2.1595550866235467,52025.33
sn2003du-20030705.21-fast.flm,4.76,2003du,58.734101748808214,0.9936406995230525,0.0064,1.07,N,1.07,60.0,1.2967,1.2658982511917856,1.633631760755361,52825.21
sn2005ke-20051205.26-fast.flm,113.59,2005ke,10.41314086610167,0.6968641114982578,0.0045,1.82,91bg,1.82,17.0,2.0269,6.586859133898329,2.1433485950480047,53709.26
sn2005el-20050929.48-fast.flm,108.59,2005el,-3.862830114306518,0.1970831690973591,0.0148,1.27,N,1.27,-5.0,1.039,-1.1371698856934822,1.0575267256866174,53642.48
sn1996X-19960606.19-fast.flm,47.12,1996X,48.758442590389144,0.2979737783075089,0.0068,1.26,N,1.26,50.3,0.9795,1.5415574096108529,1.02382060076893,50240.19
sn2007co-20070609.33-fast.flm,49.59,2007co,-4.157740993180914,0.0973709834469328,0.027,1.16,N,1.16,-2.35,1.1452,1.807740993180914,1.1493320444577462,54260.33
sn2001bg-20010525.14-fast.flm,123.47,2001bg,14.038919777600691,0.3971405877680699,0.0072,1.06,HV,1.06,13.1,0.6718,-0.9389197776006916,0.7804075130678638,52054.14
sn1997bp-19970412.31-fast.flm,124.88,1997bp,1.7951006644824672,0.5950609937518596,0.0083,1.08,HV,1.08,2.05,1.3649,0.2548993355175326,1.48897602273675,50550.31
sn1999dq-19990916.45-fast.flm,216.23,1999dq,1.429839266341672,0.6902672320283996,0.0141,0.86,91T,0.86,0.4,0.5888,-1.0298392663416718,0.9072785082939794,51437.45
sn2006le-20061119.40-fast.flm,74.71,2006le,10.811873402791427,0.2948692746215844,0.0174,0.88,N,0.88,10.1,0.4059,-0.7118734027914275,0.5016998097626302,54058.4
sn2001ie-20011214.51-fast.flm,61.04,2001ie,,,0.0307,,,,6.3,0.614,,,52257.51
sn2000dk-20001029.27-fast.flm,17.6,2000dk,33.090909090907374,0.1965601965601965,0.0175,1.62,N,1.62,33.93,2.248,0.8390909090926257,2.2565770341098004,51846.27
sn1998V-19980502.49-fast.flm,21.29,1998V,43.532533909967434,0.7863180656575585,0.0174,0.99,N,0.99,41.8,0.8196,-1.7325339099674366,1.1357993926655554,50935.49
sn1999ac-19990419.44-fast.flm,59.85,1999ac,36.59237246161697,0.6934125804853887,0.0095,1.23,91T,1.23,30.55,1.1438,-6.042372461616967,1.3375722211437426,51287.44
sn1998ef-19981029.31-fast.flm,81.09,1998ef,1.38547705610319,0.2947823523631718,0.0177,1.27,HV,1.27,1.25,1.4803,-0.1354770561031899,1.5093656698311264,51115.31
sn2002bf-20020322.33-fast.flm,17.17,2002bf,17.502928543537966,1.0737992971495511,0.0244,1.12,HV,1.12,18.25,0.8869,0.7470714564620344,1.3927083472711972,52355.33
sn2003W-20030201.35-fast.flm,42.09,2003W,-8.185472012546363,0.0,0.0201,1.14,HV,1.14,-4.0,1.2633,4.185472012546363,1.2633,52671.35
sn2000fo-20001229.11-fast.flm,34.47,2000fo,,,0.0238,,,,5.5,0.3829,,,51907.11
sn2002ar-20020320.28-fast.flm,30.07,2002ar,,,0.0302,,,,17.6,2.8984,,,52353.28
sn2006cp-20060531.25-fast.flm,51.8,2006cp,-10.222048322407405,0.0,0.0223,0.98,HV,0.98,-4.6,1.8575,5.622048322407405,1.8575,53886.25
sn2007F-20070210.39-fast.flm,45.59,2007F,17.57522469714533,0.0,0.0236,0.96,N,0.96,16.0,0.9033,-1.5752246971453303,0.9033,54141.39
sn2003du-20030508.30-fast.flm,157.03,2003du,1.192368839432001,0.9936406995230525,0.0064,1.07,N,1.07,-0.9,0.8369,-2.092368839432001,1.2991241086780974,52767.3
sn2007hj-20070910.33-fast.flm,96.26,2007hj,4.367544119097201,0.1971803214039239,0.0143,1.95,N,1.95,4.15,0.7058,-0.2175441190972007,0.7328258450334258,54353.33
sn1995E-19950308.16-mmt.flm,27.07,1995E,8.853754940717788,0.4940711462450592,0.012,1.16,N,1.16,7.9,0.4017,-0.953754940717788,0.6367646249218832,49784.16
sn2006ke-20061021.46-fast.flm,10.56,2006ke,,,0.0172,,,,-4.65,0.7002,,,54029.46
sn2002do-20020619.43-fast.flm,57.23,2002do,1.9982281720630335,0.8859139679102274,0.0159,1.56,N,1.56,-1.7,1.117,-3.6982281720630334,1.425669161670562,52444.43
sn2007kk-20071106.38-fast.flm,4.96,2007kk,27.070124879923434,1.921229586935639,0.041,,N,,24.2,1.4082,-2.8701248799234342,2.382047515419641,54410.38
sn2002bz-20020420.42-fast.flm,25.8,2002bz,,,0.037,,,,17.75,1.0585,,,52384.42
sn2004L-20040226.27-fast.flm,19.18,2004L,31.35716361522362,0.2906131938390003,0.0323,1.12,N,1.12,29.5,1.4231,-1.8571636152236195,1.4524701850410922,53061.27
sn1998bp-19980528.47-fast.flm,33.21,1998bp,24.80950024740199,0.1979218208807521,0.0105,1.79,N,1.79,28.8,1.101,3.990499752598012,1.1186483125543758,50961.47
sn2002cd-20020421.49-fast.flm,53.59,2002cd,2.2664291369763196,0.3958828186856691,0.0104,0.84,HV,0.84,2.7,1.1996,0.4335708630236805,1.2632352774247997,52385.49
sn2000dg-20000920.38-fast.flm,28.29,2000dg,16.543090996630035,1.2518054886856045,0.0385,,N,,20.75,1.6406,4.206909003369965,2.0636340134586377,51807.38
sn2008bf-20080508.31-fast.flm,24.87,2008bf,38.756587936754954,0.3903962521959789,0.0246,1.05,N,1.05,37.75,1.0489,-1.0065879367549542,1.1191963383288324,54594.31
sn1996ai-19960620.17-fast.flm,55.32,1996ai,-0.9273107986841072,0.8973975471133714,0.0029,0.88,N,0.88,-1.5,0.4815,-0.5726892013158928,1.0184127883943208,50254.17
sn1998aq-19980504.26-fast.flm,360.71,1998aq,6.036457814528287,0.3984460603645781,0.0039,1.11,N,1.11,4.17,0.4444,-1.866457814528287,0.5968673412242061,50937.26
sn2003ic-20030919.40-fast.flm,20.49,2003ic,-4.169430493699854,1.421396759215389,0.0553,,N,,-1.2,1.5214,2.9694304936998535,2.0820726949624047,52901.4
sn2003cg-20030402.33-fast.flm,63.91,2003cg,1.922119310825905,0.3983666965441689,0.0041,1.26,N,1.26,2.9,0.9323,0.977880689174095,1.0138438316207847,52731.33
sn2003fd-20030625.21-fast.flm,13.52,2003fd,,,0.0597,,,,7.9,0.1599,,,52815.21
sn1999cl-19990618.17-fast.flm,159.7,1999cl,4.63385592379267,0.5953562214725143,0.0078,1.17,HV,1.17,,,,,51347.17
sn1995E-19950228.23-fast.flm,56.85,1995E,1.0177865612708614,0.4940711462450592,0.012,1.16,N,1.16,-1.35,1.2699,-2.3677865612708615,1.3626269876792791,49776.23
sn2000dn-20001006.25-fast.flm,47.52,2000dn,-0.9204534444308592,0.2906695087685301,0.0321,1.04,N,1.04,-0.3,1.2891,0.6204534444308591,1.3214641778450669,51823.25
sn1997bq-19970501.17-fast.flm,120.93,1997bq,11.16615476072208,0.4953928465272961,0.0093,1.14,HV,1.14,10.0,0.3541,-1.1661547607220797,0.6089342184426961,50569.17
sn2002hu-20021108.41-fast.flm,15.82,2002hu,-5.388471177941495,0.0963948332369385,0.0374,1.05,91T,1.05,-5.05,0.8572,0.3384711779414955,0.86260292364145,52586.41
sn2001en-20011018.35-fast.flm,120.58,2001en,8.313656040925904,1.180637544273908,0.0164,1.12,HV,1.12,7.35,0.2559,-0.9636560409259048,1.208052077084893,52200.35
sn2006gr-20061114.11-fast.flm,6.16,2006gr,39.34854049874264,0.4832785617630002,0.0346,0.81,N,0.81,32.25,1.0793,-7.0985404987426435,1.1825593677527204,54053.11
sn2007ca-20070510.23-fast.flm,84.4,2007ca,3.4809190415206706,0.1972192091509713,0.0141,0.89,N,0.89,1.6,0.9988,-1.8809190415206705,1.0180848964885665,54230.23
sn2002H-20020122.55-fast.flm,25.19,2002H,,,0.0223,,,,16.05,1.9937,,,52296.55
sn2003fd-20030705.26-mmt.flm,12.87,2003fd,,,0.0597,,,,18.9,0.9243,,,52825.26
sn1999dq-19990912.51-fast.flm,183.11,1999dq,-2.455379153927584,0.6902672320283996,0.0141,0.86,91T,0.86,-3.75,0.4531,-1.2946208460724158,0.8256927162159955,51433.51
sn2001fe-20011214.48-fast.flm,69.8,2001fe,27.906058811926297,0.0986777185711466,0.0134,1.0,N,1.0,26.35,3.8916,-1.5560588119262952,3.89285086435923,52257.48
sn1997bp-19970512.22-fast.flm,72.81,1997bp,31.45889120301613,0.5950609937518596,0.0083,1.08,HV,1.08,33.9,1.4987,2.441108796983869,1.6125133414285138,50580.22
sn2002bo-20020311.23-fast.flm,77.73,2002bo,-12.416608583086616,0.6970028875833914,0.0043,1.08,HV,1.08,0.625,0.8027,13.041608583086616,1.0630805779900157,52344.23
sn2007af-20070517.24-fast.flm,74.37,2007af,62.800875273522394,0.3978516013526954,0.0054,1.04,N,1.04,59.6,1.5996,-3.200875273522392,1.6483343279501594,54237.24
sn1999gh-19991229.45-fast.flm,42.06,1999gh,28.232608911379465,0.8931229532598988,0.0077,1.69,N,1.69,31.95,1.4029,3.717391088620534,1.663068555303624,51541.45
sn2007ao-20070320.34-ldss3.flm,41.87,2007ao,,,0.0246,,,,23.0,3.3355,,,54179.34
sn2002dp-20020702.45-fast.flm,69.04,2002dp,7.06731244439476,0.1976870613818325,0.0117,1.12,N,1.12,6.45,0.3404,-0.6173124443947602,0.3936398534673342,52457.45
sn2006az-20060331.37-fast.flm,40.2,2006az,-0.9989331781581184,0.3879352148191252,0.0311,1.29,N,1.29,-1.35,0.581,-0.3510668218418816,0.69860914029002,53825.37
sn2004dt-20040908.49-fast.flm,10.19,2004dt,16.372375907391653,0.6866784382970373,0.0194,1.14,HV,1.14,12.755,0.8529,-3.617375907391653,1.0949729163874593,53256.49
sn1994M-19940514.29-mmt.flm,28.85,1994M,11.522673964035254,0.8795934323690382,0.0232,1.26,HV,1.26,11.4,0.6131,-0.1226739640352541,1.0721829210851783,49486.29
sn1999aa-19990417.16-fast.flm,37.62,1999aa,52.011041009465735,0.887223974763407,0.0144,0.78,91T,0.78,49.8,1.239,-2.2110410094657382,1.5239053059147012,51285.16
sn1998ec-19981111.52-fast.flm,19.86,1998ec,38.25865280909579,1.568781253064026,0.0199,1.08,HV,1.08,36.75,2.6253,-1.5086528090957927,3.05831239574461,51128.52
sn2007ba-20070411.50-fast.flm,22.68,2007ba,5.103514684644112,0.4814636494944632,0.0385,1.89,91bg,1.89,2.5,0.7333,-2.6035146846441117,0.8772320877535928,54201.5
sn2006gj-20060924.46-fast.flm,39.54,2006gj,3.2675289312463116,0.1944957697170086,0.0283,1.48,N,1.48,2.85,0.7955,-0.4175289312463115,0.8189315322038905,54002.46
sn2002kf-20030129.21-fast.flm,16.68,2002kf,29.44177376631221,0.0981065437064652,0.0193,1.2,,1.2,27.9,1.1033,-1.541773766312211,1.107653277843761,52668.21
sn2001eh-20010926.37-fast.flm,40.77,2001eh,8.552695014948048,0.2892681515765114,0.0371,0.92,91T,0.92,8.45,0.3029,-0.1026950149480487,0.4188370488823685,52178.37
sn2001E-20010131.46-fast.flm,59.23,2001E,14.581493474635057,0.7850063781768228,0.0191,0.92,HV,0.92,13.6,0.3825,-0.981493474635057,0.8732360870797158,51940.46
sn2006cj-20060604.27-fast.flm,12.11,2006cj,11.025761124118782,1.124121779859485,0.0675,0.81,N,0.81,9.0,0.37,-2.025761124118782,1.183448256559811,53890.27
sn2001cp-20010621.45-fast.flm,24.86,2001cp,-6.79773082942524,0.0978090766823161,0.0224,0.88,N,0.88,-2.2,0.7928,4.59773082942524,0.798810650580879,52081.45
sn2008bf-20080401.29-fast.flm,98.2,2008bf,2.6254147960202308,0.3903962521959789,0.0246,1.05,N,1.05,-1.3,0.9466,-3.925414796020231,1.02394374539262,54557.29
sn1998aq-19980430.24-fast.flm,381.83,1998aq,2.0320749078602183,0.3984460603645781,0.0039,1.11,N,1.11,-0.1,1.0845,-2.1320749078602184,1.1553785150417386,50933.24
sn1997bq-19970413.22-fast.flm,69.7,1997bq,-6.618448429604964,0.4953928465272961,0.0093,1.14,HV,1.14,0.28,1.218,6.898448429604964,1.3148908975235996,50551.22
sn2006hb-20061003.51-fast.flm,47.87,2006hb,11.73052299813207,0.3939722249581404,0.0153,1.44,91bg,1.44,8.2,0.4564,-3.5305229981320707,0.6029221127463046,54011.51
sn2002bf-20020319.33-fast.flm,24.24,2002bf,14.574385005857373,1.0737992971495511,0.0244,1.12,HV,1.12,14.45,1.0012,-0.1243850058573734,1.4681438521340031,52352.33
sn2000fa-20001203.44-mmt.flm,63.81,2000fa,-10.437677469887609,0.1958288455889552,0.0213,1.0,N,1.0,-8.25,0.5057,2.1876774698876087,0.5422927500572942,51881.44
sn2008Z-20080213.33-fast.flm,76.49,2008Z,-5.259549461307879,0.2938295788442703,0.021,1.02,N,1.02,-3.0,1.4249,2.259549461307879,1.4548800058437128,54509.33
sn2003ek-20030610.45-mmt.flm,85.58,2003ek,,,0.036,,,,25.2,0.8344,,,52800.45
sn2002eu-20020929.37-fast.flm,5.46,2002eu,26.089051657671263,0.1927525057825751,0.0376,1.52,N,1.52,29.5,1.1153,3.4109483423287372,1.1318337415386863,52546.37
sn2008ai-20080228.36-fast.flm,7.26,2008ai,,,0.0351,,,,27.7,1.2033,,,54524.36
sn2004as-20040321.27-fast.flm,58.14,2004as,-0.1260911736223633,0.5819592628516004,0.031,0.92,N,0.92,-1.95,1.2535,-1.8239088263776368,1.3820053667112795,53085.27
sn1994M-19940504.15-fast.flm,34.14,1994M,1.612587959344659,0.8795934323690382,0.0232,1.26,HV,1.26,-4.1,1.4486,-5.712587959344659,1.694734954577484,49476.15
sn2001V-20010324.21-fast.flm,92.79,2001V,19.1212688405046,0.3940498473056842,0.0151,0.82,91T,0.82,18.1,0.8155,-1.0212688405046002,0.9057127205475436,51992.21
sn2006gz-20061021.12-fast.flm,80.36,2006gz,9.204612077394495,0.4885675200312683,0.0234,0.69,pec,0.69,7.9,0.3304,-1.304612077394495,0.5897985941230309,54029.12
sn1999by-19990507.14-fast.flm,323.09,1999by,-4.051087607261696,0.4989024146876871,0.0022,1.97,91bg,1.97,0.3,1.7075,4.351087607261696,1.7788928774328163,51305.14
sn2005hk-20051201.20-fast.flm,24.9,2005hk,20.335636722604686,0.493583415597236,0.013,1.56,pec,1.56,28.7,1.1839,8.364363277395313,1.2826705727319987,53705.2
sn1997bz-19970430.19-fast.flm,16.78,1997bz,,,0.0299,,,,,,,,50568.19
snf20080522-000-20080608.20-fast.flm,56.43,snf20080522-000,3.5406698564565455,0.0956937799043062,0.045,,91T,,1.4,1.4457,-2.1406698564565456,1.448863620052755,54625.2
sn2002fk-20021112.36-fast.flm,38.49,2002fk,42.14392059553263,0.3970223325062034,0.0075,1.13,N,1.13,42.05,1.1844,-0.0939205955326301,1.2491717626125989,52590.36
sn1994T-19940613.19-fast.flm,7.23,1994T,1.7301372511123847,0.3866228494104002,0.0346,1.51,HV,1.51,4.2,1.1774,2.4698627488876155,1.2392529958350784,49516.19
sn2004gs-20041215.48-fast.flm,33.74,2004gs,-1.28579777907628,0.0974089226573154,0.0266,1.41,N,1.41,3.0,0.5925,4.28579777907628,0.6004537852435097,53354.48
sn2007cg-20070514.24-fast.flm,20.82,2007cg,5.5555555555535845,1.7421602787456447,0.0332,1.05,HV,1.05,6.2,1.5069,0.6444444444464157,2.303447426541162,54234.24
sn1999cc-19990519.36-fast.flm,53.13,1999cc,1.706418460347137,0.2908667830133798,0.0314,1.35,N,1.35,3.0,0.6673,1.293581539652863,0.7279373430869944,51317.36
sn2005eu-20051125.23-fast.flm,18.38,2005eu,38.1969272393527,0.0,0.0349,0.89,N,0.89,24.4,1.6856,-13.796927239352703,1.6856,53699.23
sn2000cx-20001003.35-fast.flm,53.37,2000cx,67.00724134510033,0.2975895248487253,0.0081,0.99,pec,0.99,95.2,7.3292,28.192758654899677,7.335239066676675,51820.35
sn2001G-20010227.22-fast.flm,31.2,2001G,36.99842643587984,2.1636506687647525,0.0168,,N,,36.85,1.3946,-0.1484264358798412,2.5741587706367612,51967.22
sn1998bu-19980619.14-fast.flm,106.34,1998bu,30.351979260147903,0.4985541928407618,0.0029,1.03,N,1.03,32.9,1.023,2.5480207398520953,1.1380181383436307,50983.14
sn2006kf-20061027.39-fast.flm,40.19,2006kf,-5.199255850384482,0.0,0.0213,1.55,N,1.55,-4.6,1.1329,0.5992558503844823,1.1329,54035.39
sn2007S-20070221.32-fast.flm,68.25,2007S,8.107308413059634,0.0986290561199329,0.0139,0.94,91T,0.94,7.9,0.3728,-0.2073084130596338,0.3856261540807481,54152.32
sn2004as-20040317.39-fast.flm,47.34,2004as,-3.889427740060172,0.5819592628516004,0.031,0.92,N,0.92,-4.6,1.945,-0.7105722599398279,2.0301974247887267,53081.39
sn2000cx-20000903.38-fast.flm,99.44,2000cx,37.278047812711506,0.2975895248487253,0.0081,0.99,pec,0.99,45.0,1.1267,7.721952187288494,1.165337897478534,51790.38
sn2001bg-20010516.23-fast.flm,172.23,2001bg,5.192613185070692,0.3971405877680699,0.0072,1.06,HV,1.06,2.8,1.6366,-2.392613185070692,1.6840962580721948,52045.23
sn2000ce-20000512.15-fast.flm,32.64,2000ce,8.708058644099719,0.4919807143559973,0.0163,1.0,N,1.0,7.45,0.2661,-1.2580586440997186,0.5593337405326424,51676.15
sn2004J-20040127.20-fast.flm,21.13,2004J,,,0.025,,,,11.35,1.7526,,,53031.2
sn1996bo-19961103.27-fast.flm,41.86,1996bo,3.2147070389272496,0.4915454187966968,0.0172,1.16,HV,1.16,4.9,1.0252,1.6852929610727507,1.1369485207079606,50390.27
sn1998aq-19980626.18-fast.flm,99.63,1998aq,58.750871600760235,0.3984460603645781,0.0039,1.11,N,1.11,59.7,1.4968,0.9491283992397684,1.548925273542934,50990.18
sn2003iv-20040118.21-mmt.flm,4.23,2003iv,85.38141738373554,0.3867349898482065,0.0343,1.65,N,1.65,103.125,6.841,17.74358261626446,6.851922719381246,53022.21
